dataset,person_name,image_filename,relative_path
LFW,Jennifer_Capriati,Jennifer_Capriati_005.jpg,balanced_lfw/Jennifer_Capriati/Jennifer_Capriati_005.jpg
LFW,Jennifer_Capriati,Jennifer_Capriati_006.jpg,balanced_lfw/Jennifer_Capriati/Jennifer_Capriati_006.jpg
LFW,Jennifer_Capriati,Jennifer_Capriati_007.jpg,balanced_lfw/Jennifer_Capriati/Jennifer_Capriati_007.jpg
LFW,Jennifer_Capriati,Jennifer_Capriati_008.jpg,balanced_lfw/Jennifer_Capriati/Jennifer_Capriati_008.jpg
LFW,Jennifer_Capriati,Jennifer_Capriati_009.jpg,balanced_lfw/Jennifer_Capriati/Jennifer_Capriati_009.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_000.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_000.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_001.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_001.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_002.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_002.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_003.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_003.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_004.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_004.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_005.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_005.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_006.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_006.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_007.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_007.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_008.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_008.jpg
LFW,Jeremy_Greenstock,Jeremy_Greenstock_009.jpg,balanced_lfw/Jeremy_Greenstock/Jeremy_Greenstock_009.jpg
LFW,John_Ashcroft,John_Ashcroft_000.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_000.jpg
LFW,John_Ashcroft,John_Ashcroft_001.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_001.jpg
LFW,John_Ashcroft,John_Ashcroft_002.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_002.jpg
LFW,John_Ashcroft,John_Ashcroft_003.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_003.jpg
LFW,John_Ashcroft,John_Ashcroft_004.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_004.jpg
LFW,John_Ashcroft,John_Ashcroft_005.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_005.jpg
LFW,John_Ashcroft,John_Ashcroft_006.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_006.jpg
LFW,John_Ashcroft,John_Ashcroft_007.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_007.jpg
LFW,John_Ashcroft,John_Ashcroft_008.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_008.jpg
LFW,John_Ashcroft,John_Ashcroft_009.jpg,balanced_lfw/John_Ashcroft/John_Ashcroft_009.jpg
LFW,John_Negroponte,John_Negroponte_000.jpg,balanced_lfw/John_Negroponte/John_Negroponte_000.jpg
LFW,John_Negroponte,John_Negroponte_001.jpg,balanced_lfw/John_Negroponte/John_Negroponte_001.jpg
LFW,John_Negroponte,John_Negroponte_002.jpg,balanced_lfw/John_Negroponte/John_Negroponte_002.jpg
LFW,John_Negroponte,John_Negroponte_003.jpg,balanced_lfw/John_Negroponte/John_Negroponte_003.jpg
LFW,John_Negroponte,John_Negroponte_004.jpg,balanced_lfw/John_Negroponte/John_Negroponte_004.jpg
LFW,John_Negroponte,John_Negroponte_005.jpg,balanced_lfw/John_Negroponte/John_Negroponte_005.jpg
LFW,John_Negroponte,John_Negroponte_006.jpg,balanced_lfw/John_Negroponte/John_Negroponte_006.jpg
LFW,John_Negroponte,John_Negroponte_007.jpg,balanced_lfw/John_Negroponte/John_Negroponte_007.jpg
LFW,John_Negroponte,John_Negroponte_008.jpg,balanced_lfw/John_Negroponte/John_Negroponte_008.jpg
LFW,John_Negroponte,John_Negroponte_009.jpg,balanced_lfw/John_Negroponte/John_Negroponte_009.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_000.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_000.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_001.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_001.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_002.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_002.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_003.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_003.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_004.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_004.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_005.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_005.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_006.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_006.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_007.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_007.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_008.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_008.jpg
LFW,Jose_Maria_Aznar,Jose_Maria_Aznar_009.jpg,balanced_lfw/Jose_Maria_Aznar/Jose_Maria_Aznar_009.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_000.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_000.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_001.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_001.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_002.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_002.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_003.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_003.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_004.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_004.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_005.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_005.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_006.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_006.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_007.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_007.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_008.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_008.jpg
LFW,Juan_Carlos_Ferrero,Juan_Carlos_Ferrero_009.jpg,balanced_lfw/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_009.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_000.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_000.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_001.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_001.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_002.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_002.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_003.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_003.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_004.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_004.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_005.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_005.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_006.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_006.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_007.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_007.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_008.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_008.jpg
LFW,Junichiro_Koizumi,Junichiro_Koizumi_009.jpg,balanced_lfw/Junichiro_Koizumi/Junichiro_Koizumi_009.jpg
LFW,Kofi_Annan,Kofi_Annan_000.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_000.jpg
LFW,Kofi_Annan,Kofi_Annan_001.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_001.jpg
LFW,Kofi_Annan,Kofi_Annan_002.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_002.jpg
LFW,Kofi_Annan,Kofi_Annan_003.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_003.jpg
LFW,Kofi_Annan,Kofi_Annan_004.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_004.jpg
LFW,Kofi_Annan,Kofi_Annan_005.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_005.jpg
LFW,Kofi_Annan,Kofi_Annan_006.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_006.jpg
LFW,Kofi_Annan,Kofi_Annan_007.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_007.jpg
LFW,Kofi_Annan,Kofi_Annan_008.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_008.jpg
LFW,Kofi_Annan,Kofi_Annan_009.jpg,balanced_lfw/Kofi_Annan/Kofi_Annan_009.jpg
LFW,Laura_Bush,Laura_Bush_000.jpg,balanced_lfw/Laura_Bush/Laura_Bush_000.jpg
LFW,Laura_Bush,Laura_Bush_001.jpg,balanced_lfw/Laura_Bush/Laura_Bush_001.jpg
LFW,Laura_Bush,Laura_Bush_002.jpg,balanced_lfw/Laura_Bush/Laura_Bush_002.jpg
LFW,Laura_Bush,Laura_Bush_003.jpg,balanced_lfw/Laura_Bush/Laura_Bush_003.jpg
LFW,Laura_Bush,Laura_Bush_004.jpg,balanced_lfw/Laura_Bush/Laura_Bush_004.jpg
LFW,Laura_Bush,Laura_Bush_005.jpg,balanced_lfw/Laura_Bush/Laura_Bush_005.jpg
LFW,Laura_Bush,Laura_Bush_006.jpg,balanced_lfw/Laura_Bush/Laura_Bush_006.jpg
LFW,Laura_Bush,Laura_Bush_007.jpg,balanced_lfw/Laura_Bush/Laura_Bush_007.jpg
LFW,Laura_Bush,Laura_Bush_008.jpg,balanced_lfw/Laura_Bush/Laura_Bush_008.jpg
LFW,Laura_Bush,Laura_Bush_009.jpg,balanced_lfw/Laura_Bush/Laura_Bush_009.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_000.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_000.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_001.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_001.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_002.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_002.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_003.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_003.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_004.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_004.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_005.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_005.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_006.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_006.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_007.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_007.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_008.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_008.jpg
LFW,Lleyton_Hewitt,Lleyton_Hewitt_009.jpg,balanced_lfw/Lleyton_Hewitt/Lleyton_Hewitt_009.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_000.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_000.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_001.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_001.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_002.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_002.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_003.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_003.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_004.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_004.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_005.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_005.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_006.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_006.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_007.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_007.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_008.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_008.jpg
LFW,Luiz_Inacio_Lula_da_Silva,Luiz_Inacio_Lula_da_Silva_009.jpg,balanced_lfw/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_009.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_000.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_000.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_001.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_001.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_002.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_002.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_003.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_003.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_004.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_004.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_005.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_005.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_006.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_006.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_007.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_007.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_008.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_008.jpg
LFW,Mahmoud_Abbas,Mahmoud_Abbas_009.jpg,balanced_lfw/Mahmoud_Abbas/Mahmoud_Abbas_009.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_000.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_000.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_001.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_001.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_002.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_002.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_003.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_003.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_004.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_004.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_005.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_005.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_006.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_006.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_007.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_007.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_008.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_008.jpg
LFW,Megawati_Sukarnoputri,Megawati_Sukarnoputri_009.jpg,balanced_lfw/Megawati_Sukarnoputri/Megawati_Sukarnoputri_009.jpg
LFW,Naomi_Watts,Naomi_Watts_000.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_000.jpg
LFW,Naomi_Watts,Naomi_Watts_001.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_001.jpg
LFW,Naomi_Watts,Naomi_Watts_002.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_002.jpg
LFW,Naomi_Watts,Naomi_Watts_003.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_003.jpg
LFW,Naomi_Watts,Naomi_Watts_004.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_004.jpg
LFW,Naomi_Watts,Naomi_Watts_005.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_005.jpg
LFW,Naomi_Watts,Naomi_Watts_006.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_006.jpg
LFW,Naomi_Watts,Naomi_Watts_007.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_007.jpg
LFW,Naomi_Watts,Naomi_Watts_008.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_008.jpg
LFW,Naomi_Watts,Naomi_Watts_009.jpg,balanced_lfw/Naomi_Watts/Naomi_Watts_009.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_000.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_000.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_001.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_001.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_002.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_002.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_003.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_003.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_004.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_004.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_005.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_005.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_006.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_006.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_007.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_007.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_008.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_008.jpg
LFW,Nestor_Kirchner,Nestor_Kirchner_009.jpg,balanced_lfw/Nestor_Kirchner/Nestor_Kirchner_009.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_000.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_000.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_001.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_001.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_002.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_002.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_003.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_003.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_004.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_004.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_005.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_005.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_006.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_006.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_007.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_007.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_008.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_008.jpg
LFW,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan_009.jpg,balanced_lfw/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_009.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_000.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_000.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_001.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_001.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_002.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_002.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_003.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_003.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_004.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_004.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_005.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_005.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_006.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_006.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_007.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_007.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_008.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_008.jpg
LFW,Ricardo_Lagos,Ricardo_Lagos_009.jpg,balanced_lfw/Ricardo_Lagos/Ricardo_Lagos_009.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_000.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_000.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_001.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_001.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_002.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_002.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_003.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_003.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_004.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_004.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_005.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_005.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_006.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_006.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_007.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_007.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_008.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_008.jpg
LFW,Roh_Moo-hyun,Roh_Moo-hyun_009.jpg,balanced_lfw/Roh_Moo-hyun/Roh_Moo-hyun_009.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_000.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_000.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_001.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_001.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_002.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_002.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_003.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_003.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_004.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_004.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_005.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_005.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_006.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_006.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_007.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_007.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_008.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_008.jpg
LFW,Rudolph_Giuliani,Rudolph_Giuliani_009.jpg,balanced_lfw/Rudolph_Giuliani/Rudolph_Giuliani_009.jpg
LFW,Saddam_Hussein,Saddam_Hussein_000.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_000.jpg
LFW,Saddam_Hussein,Saddam_Hussein_001.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_001.jpg
LFW,Saddam_Hussein,Saddam_Hussein_002.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_002.jpg
LFW,Saddam_Hussein,Saddam_Hussein_003.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_003.jpg
LFW,Saddam_Hussein,Saddam_Hussein_004.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_004.jpg
LFW,Saddam_Hussein,Saddam_Hussein_005.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_005.jpg
LFW,Saddam_Hussein,Saddam_Hussein_006.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_006.jpg
LFW,Saddam_Hussein,Saddam_Hussein_007.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_007.jpg
LFW,Saddam_Hussein,Saddam_Hussein_008.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_008.jpg
LFW,Saddam_Hussein,Saddam_Hussein_009.jpg,balanced_lfw/Saddam_Hussein/Saddam_Hussein_009.jpg
LFW,Serena_Williams,Serena_Williams_000.jpg,balanced_lfw/Serena_Williams/Serena_Williams_000.jpg
